,date,date_year,date_month,date_day,Name,open,high,low,close,volume,score,cont_len,cont_pol,sent_neg,sent_neu,sent_pos
3733,2016-02-02,2016,2,2,ACN,105.27,105.62,103.45,1,2992925,-16,78,0.64,0,0,1
3734,2016-02-02,2016,2,2,AMZN,570.0,571.56,550.09,0,6312045,-16,78,0.64,0,0,1
3735,2016-02-03,2016,2,3,A,37.27,37.36,36.29,1,2128426,-15,69,0.51,0,0,1
3736,2016-02-03,2016,2,3,AAPL,95.0,96.84,94.08,0,45964294,-15,69,0.51,0,0,1
3737,2016-02-03,2016,2,3,ABT,38.23,38.41,37.1,1,6913974,-15,69,0.51,0,0,1
3738,2016-02-03,2016,2,3,ACN,104.45,104.68,100.62,1,4535928,-15,69,0.51,0,0,1
3739,2016-02-03,2016,2,3,AMZN,553.5,556.0,521.9,0,10048709,-15,69,0.51,0,0,1
3740,2016-02-04,2016,2,4,A,37.15,37.79,36.97,1,2833492,-19,169,-0.5,1,0,0
3741,2016-02-04,2016,2,4,AAPL,95.86,97.33,95.19,0,46471652,-19,169,-0.5,1,0,0
3742,2016-02-04,2016,2,4,ABT,37.78,38.22,37.53,1,5103812,-19,169,-0.5,1,0,0
3743,2016-02-04,2016,2,4,ACN,102.22,103.02,101.38,1,3875394,-19,169,-0.5,1,0,0
3744,2016-02-04,2016,2,4,AMZN,525.0,538.99,519.2201,0,6199070,-19,169,-0.5,1,0,0
3745,2016-02-05,2016,2,5,A,37.26,37.31,35.83,1,4424609,-19,152,-0.69,1,0,0
3746,2016-02-05,2016,2,5,AAPL,96.52,96.92,93.69,0,46418064,-19,152,-0.69,1,0,0
3747,2016-02-05,2016,2,5,ABT,38.23,38.35,37.115,1,5750213,-19,152,-0.69,1,0,0
3748,2016-02-05,2016,2,5,ACN,102.42,102.5881,98.58,1,3894459,-19,152,-0.69,1,0,0
3749,2016-02-05,2016,2,5,AMZN,529.28,529.45,499.19,0,9708929,-19,152,-0.69,1,0,0
3750,2016-02-08,2016,2,8,A,35.61,35.78,34.39,1,3888601,-20,114,-0.89,1,0,0
3751,2016-02-08,2016,2,8,AAPL,93.13,95.7,93.04,0,54021375,-20,114,-0.89,1,0,0
3752,2016-02-08,2016,2,8,ABT,37.19,37.64,36.69,1,7801988,-20,114,-0.89,1,0,0
3753,2016-02-08,2016,2,8,ACN,96.65,96.65,93.35,1,6681731,-20,114,-0.89,1,0,0
3754,2016-02-08,2016,2,8,AMZN,486.47,493.5,475.21,0,9825509,-20,114,-0.89,1,0,0
3755,2016-02-09,2016,2,9,A,34.21,35.77,34.15,1,3464464,-9,71,0.03,0,0,1
3756,2016-02-09,2016,2,9,AAPL,94.29,95.94,93.93,0,44331195,-9,71,0.03,0,0,1
3757,2016-02-09,2016,2,9,ABT,36.96,37.785,36.87,1,8691584,-9,71,0.03,0,0,1
3758,2016-02-09,2016,2,9,ACN,94.01,95.08,91.4,1,6679491,-9,71,0.03,0,0,1
3759,2016-02-09,2016,2,9,AMZN,478.01,498.38,474.0,0,7077915,-9,71,0.03,0,0,1
3760,2016-02-10,2016,2,10,A,35.63,36.73,35.53,1,3169951,-13,18,0.0,0,1,0
3761,2016-02-10,2016,2,10,AAPL,95.92,96.35,94.1,0,42343601,-13,18,0.0,0,1,0
3762,2016-02-10,2016,2,10,ABT,37.58,38.18,37.12,1,7909567,-13,18,0.0,0,1,0
3763,2016-02-10,2016,2,10,ACN,94.43,95.74,94.131,1,4649117,-13,18,0.0,0,1,0
3764,2016-02-10,2016,2,10,AMZN,491.76,504.66,486.0,0,6786181,-13,18,0.0,0,1,0
3765,2016-02-11,2016,2,11,A,35.12,35.61,34.935,1,3224004,-7,91,0.0,0,1,0
3766,2016-02-11,2016,2,11,AAPL,93.79,94.72,92.59,0,50074711,-7,91,0.0,0,1,0
3767,2016-02-11,2016,2,11,ABT,36.44,36.85,36.02,1,7724036,-7,91,0.0,0,1,0
3768,2016-02-11,2016,2,11,ACN,92.54,93.92,92.25,1,4202794,-7,91,0.0,0,1,0
3769,2016-02-11,2016,2,11,AMZN,491.17,509.3,484.0,0,7397393,-7,91,0.0,0,1,0
3770,2016-02-12,2016,2,12,A,35.84,36.23,35.52,1,3923627,-11,112,-0.52,1,0,0
3771,2016-02-12,2016,2,12,AAPL,94.19,94.5,93.01,0,40351381,-11,112,-0.52,1,0,0
3772,2016-02-12,2016,2,12,ABT,36.7,37.15,36.4,1,6424843,-11,112,-0.52,1,0,0
3773,2016-02-12,2016,2,12,ACN,94.43,95.0,93.99,1,3122497,-11,112,-0.52,1,0,0
3774,2016-02-12,2016,2,12,AMZN,510.7,516.75,501.4932,0,5384787,-11,112,-0.52,1,0,0
3775,2016-02-16,2016,2,16,A,36.72,37.17,36.4,1,2903649,-24,14,0.0,0,1,0
3776,2016-02-16,2016,2,16,AAPL,95.02,96.85,94.61,0,49057916,-24,14,0.0,0,1,0
3777,2016-02-16,2016,2,16,ABT,37.13,38.01,37.12,1,7960166,-24,14,0.0,0,1,0
3778,2016-02-16,2016,2,16,ACN,96.24,97.09,95.48,1,3808270,-24,14,0.0,0,1,0
3779,2016-02-16,2016,2,16,AMZN,519.48,524.45,511.66,0,5118500,-24,14,0.0,0,1,0
3780,2016-02-17,2016,2,17,A,35.22,38.13,34.75,1,5382312,-70,90,0.66,0,0,1
3781,2016-02-17,2016,2,17,AAPL,96.67,98.21,96.15,0,44863243,-70,90,0.66,0,0,1
3782,2016-02-17,2016,2,17,ABT,38.37,38.56,38.24,1,6358927,-70,90,0.66,0,0,1
3783,2016-02-17,2016,2,17,ACN,97.74,99.91,97.73,1,3741673,-70,90,0.66,0,0,1
3784,2016-02-17,2016,2,17,AMZN,528.74,537.48,519.39,0,4824002,-70,90,0.66,0,0,1
3785,2016-02-18,2016,2,18,A,37.73,37.96,37.09,1,2231481,-10,201,0.77,0,0,1
3786,2016-02-18,2016,2,18,AAPL,98.84,98.89,96.09100000000001,0,39020983,-10,201,0.77,0,0,1
3787,2016-02-18,2016,2,18,ABT,38.34,38.89,38.215,1,5618537,-10,201,0.77,0,0,1
3788,2016-02-18,2016,2,18,ACN,99.62,101.12,98.31,1,2740777,-10,201,0.77,0,0,1
3789,2016-02-18,2016,2,18,AMZN,541.19,541.2,523.73,0,4735008,-10,201,0.77,0,0,1
3790,2016-02-19,2016,2,19,A,36.98,37.6,36.85,1,2339426,-27,35,0.42,0,0,1
3791,2016-02-19,2016,2,19,AAPL,96.0,96.7599,95.8,0,35374173,-27,35,0.42,0,0,1
3792,2016-02-19,2016,2,19,ABT,38.32,38.65,38.14,1,5734963,-27,35,0.42,0,0,1
3793,2016-02-19,2016,2,19,ACN,98.31,99.02,97.93,1,3229426,-27,35,0.42,0,0,1
3794,2016-02-19,2016,2,19,AMZN,520.71,535.95,515.35,0,4974717,-27,35,0.42,0,0,1
3795,2016-02-22,2016,2,22,A,37.88,38.19,37.78,1,1792962,-12,770,-0.9,1,0,0
3796,2016-02-22,2016,2,22,AAPL,96.31,96.9,95.92,0,34280758,-12,770,-0.9,1,0,0
3797,2016-02-22,2016,2,22,ABT,39.0,39.245,38.7403,1,4946303,-12,770,-0.9,1,0,0
3798,2016-02-22,2016,2,22,ACN,100.15799999999999,100.59,99.58,1,2126278,-12,770,-0.9,1,0,0
3799,2016-02-22,2016,2,22,AMZN,542.2,560.65,541.08,0,5566553,-12,770,-0.9,1,0,0
3800,2016-02-23,2016,2,23,A,37.64,37.96,36.95,1,1282290,-13,91,-0.84,1,0,0
3801,2016-02-23,2016,2,23,AAPL,96.4,96.5,94.55,0,31942633,-13,91,-0.84,1,0,0
3802,2016-02-23,2016,2,23,ABT,38.91,39.05,38.3,1,6144311,-13,91,-0.84,1,0,0
3803,2016-02-23,2016,2,23,ACN,100.34,100.68,99.55,1,2359061,-13,91,-0.84,1,0,0
3804,2016-02-23,2016,2,23,AMZN,555.55,556.91,545.33,0,4050790,-13,91,-0.84,1,0,0
3805,2016-02-24,2016,2,24,A,36.65,37.5,36.47,1,1454952,-20,65,-0.76,1,0,0
3806,2016-02-24,2016,2,24,AAPL,93.98,96.38,93.32,0,36255745,-20,65,-0.76,1,0,0
3807,2016-02-24,2016,2,24,ABT,38.18,39.32,37.97,1,7054827,-20,65,-0.76,1,0,0
3808,2016-02-24,2016,2,24,ACN,98.65,99.62,97.92,1,2567838,-20,65,-0.76,1,0,0
3809,2016-02-24,2016,2,24,AMZN,545.75,554.27,533.1501,0,6231668,-20,65,-0.76,1,0,0
3810,2016-02-25,2016,2,25,A,37.62,37.71,36.96,1,1453515,-11,54,0.0,0,1,0
3811,2016-02-25,2016,2,25,AAPL,96.05,96.76,95.25,0,27582659,-11,54,0.0,0,1,0
3812,2016-02-25,2016,2,25,ABT,39.22,39.64,38.97,1,7608342,-11,54,0.0,0,1,0
3813,2016-02-25,2016,2,25,ACN,99.96,100.93,99.16,1,2794525,-11,54,0.0,0,1,0
3814,2016-02-25,2016,2,25,AMZN,555.52,559.39,545.2946,0,4525463,-11,54,0.0,0,1,0
3815,2016-02-26,2016,2,26,A,37.75,37.92,37.44,1,944266,-14,90,-0.51,1,0,0
3816,2016-02-26,2016,2,26,AAPL,97.2,98.0237,96.58,0,28991131,-14,90,-0.51,1,0,0
3817,2016-02-26,2016,2,26,ABT,39.48,39.88,39.22,1,8741436,-14,90,-0.51,1,0,0
3818,2016-02-26,2016,2,26,ACN,101.48,102.1,100.95,1,2108002,-14,90,-0.51,1,0,0
3819,2016-02-26,2016,2,26,AMZN,560.12,562.5,553.17,0,4877039,-14,90,-0.51,1,0,0
3820,2016-02-29,2016,2,29,A,37.59,37.7,37.33,1,2187500,-5,422,-0.2,1,0,0
3821,2016-02-29,2016,2,29,AAPL,96.86,98.23,96.65,0,35216277,-5,422,-0.2,1,0,0
3822,2016-02-29,2016,2,29,ABT,39.34,39.8364,38.74,1,8463351,-5,422,-0.2,1,0,0
3823,2016-02-29,2016,2,29,ACN,100.68,101.73,100.14,1,2389528,-5,422,-0.2,1,0,0
3824,2016-02-29,2016,2,29,AMZN,554.0,564.81,552.51,0,4145396,-5,422,-0.2,1,0,0
3825,2016-03-01,2016,3,1,A,37.63,38.66,37.61,1,2760200,-12,23,0.0,0,1,0
3826,2016-03-01,2016,3,1,AAPL,97.65,100.77,97.42,0,50407147,-12,23,0.0,0,1,0
3827,2016-03-01,2016,3,1,ABT,38.91,39.46,38.795,1,9693915,-12,23,0.0,0,1,0
3828,2016-03-01,2016,3,1,ACN,101.38,103.45,101.0,1,2125536,-12,23,0.0,0,1,0
3829,2016-03-01,2016,3,1,AMZN,556.29,579.25,556.0,0,5038452,-12,23,0.0,0,1,0
3830,2016-03-02,2016,3,2,A,38.49,39.27,38.41,1,3612508,-28,133,-0.71,1,0,0
3831,2016-03-02,2016,3,2,AAPL,100.51,100.89,99.64,0,33169560,-28,133,-0.71,1,0,0
3832,2016-03-02,2016,3,2,ABT,39.35,39.57,39.1,1,7498122,-28,133,-0.71,1,0,0
3833,2016-03-02,2016,3,2,ACN,103.48,103.48,101.98,1,2436007,-28,133,-0.71,1,0,0
3834,2016-03-02,2016,3,2,AMZN,581.75,585.0,573.7,0,4582170,-28,133,-0.71,1,0,0
3835,2016-03-03,2016,3,3,A,38.92,39.23,38.74,1,946823,-31,60,0.25,0,0,1
3836,2016-03-03,2016,3,3,AAPL,100.58,101.7099,100.45,0,36955742,-31,60,0.25,0,0,1
3837,2016-03-03,2016,3,3,ABT,38.56,38.89,38.09,1,13516152,-31,60,0.25,0,0,1
3838,2016-03-03,2016,3,3,ACN,102.45,102.85,101.18,1,2036237,-31,60,0.25,0,0,1
3839,2016-03-03,2016,3,3,AMZN,577.96,579.866,573.11,0,2741292,-31,60,0.25,0,0,1
3840,2016-03-04,2016,3,4,A,39.14,39.58,39.03,1,1124968,-18,95,0.0,0,1,0
3841,2016-03-04,2016,3,4,AAPL,102.37,103.75,101.37,0,46055100,-18,95,0.0,0,1,0
3842,2016-03-04,2016,3,4,ABT,38.85,39.365,38.8,1,7419240,-18,95,0.0,0,1,0
3843,2016-03-04,2016,3,4,ACN,103.09,103.55,102.57,1,1581873,-18,95,0.0,0,1,0
3844,2016-03-04,2016,3,4,AMZN,581.07,581.4,571.065,0,3416545,-18,95,0.0,0,1,0
3845,2016-03-07,2016,3,7,A,39.04,39.68,38.96,1,1221574,-21,2407,0.99,0,0,1
3846,2016-03-07,2016,3,7,AAPL,102.39,102.83,100.96,0,35915810,-21,2407,0.99,0,0,1
3847,2016-03-07,2016,3,7,ABT,39.0,39.39,38.92,1,5955825,-21,2407,0.99,0,0,1
3848,2016-03-07,2016,3,7,ACN,102.44,102.56,101.5,1,1835624,-21,2407,0.99,0,0,1
3849,2016-03-07,2016,3,7,AMZN,573.54,573.63,555.55,0,4932527,-21,2407,0.99,0,0,1
3850,2016-03-08,2016,3,8,A,38.97,39.13,38.01,1,1801486,-8,39,0.56,0,0,1
3851,2016-03-08,2016,3,8,AAPL,100.78,101.76,100.4,0,31561889,-8,39,0.56,0,0,1
3852,2016-03-08,2016,3,8,ABT,38.95,39.49,38.88,1,7704218,-8,39,0.56,0,0,1
3853,2016-03-08,2016,3,8,ACN,101.75,102.94,101.36,1,2330599,-8,39,0.56,0,0,1
3854,2016-03-08,2016,3,8,AMZN,557.87,571.35,554.74,0,4729952,-8,39,0.56,0,0,1
3855,2016-03-09,2016,3,9,A,38.31,38.4,37.96,1,1614633,-31,7,0.0,0,1,0
3856,2016-03-09,2016,3,9,AAPL,101.31,101.58,100.27,0,27201683,-31,7,0.0,0,1,0
3857,2016-03-09,2016,3,9,ABT,39.26,39.39,39.0062,1,6196135,-31,7,0.0,0,1,0
3858,2016-03-09,2016,3,9,ACN,102.93,103.42,102.62,1,2296742,-31,7,0.0,0,1,0
3859,2016-03-09,2016,3,9,AMZN,559.56,560.35,550.125,0,4377283,-31,7,0.0,0,1,0
3860,2016-03-10,2016,3,10,A,38.17,38.51,37.62,1,1614998,-17,59,-0.29,1,0,0
3861,2016-03-10,2016,3,10,AAPL,101.41,102.24,100.15,0,33513577,-17,59,-0.29,1,0,0
3862,2016-03-10,2016,3,10,ABT,39.41,39.88,38.82,1,8716891,-17,59,-0.29,1,0,0
3863,2016-03-10,2016,3,10,ACN,103.64,104.4,102.1,1,2406897,-17,59,-0.29,1,0,0
3864,2016-03-10,2016,3,10,AMZN,566.74,567.0,547.9,0,3919892,-17,59,-0.29,1,0,0
3865,2016-03-11,2016,3,11,A,38.43,39.272,38.32,1,1517348,-13,11,-0.51,1,0,0
3866,2016-03-11,2016,3,11,AAPL,102.24,102.28,101.5,0,27408237,-13,11,-0.51,1,0,0
3867,2016-03-11,2016,3,11,ABT,39.25,40.45,39.08,1,11786377,-13,11,-0.51,1,0,0
3868,2016-03-11,2016,3,11,ACN,104.49,105.8,104.16,1,2952712,-13,11,-0.51,1,0,0
3869,2016-03-11,2016,3,11,AMZN,566.95,570.06,562.73,0,3771310,-13,11,-0.51,1,0,0
3870,2016-03-14,2016,3,14,A,38.98,39.17,38.41,1,929638,-13,66,-0.49,1,0,0
3871,2016-03-14,2016,3,14,AAPL,101.91,102.91,101.78,0,25076062,-13,66,-0.49,1,0,0
3872,2016-03-14,2016,3,14,ABT,40.31,40.68,39.9863,1,5707834,-13,66,-0.49,1,0,0
3873,2016-03-14,2016,3,14,ACN,105.1,106.7,104.97,1,2757854,-13,66,-0.49,1,0,0
3874,2016-03-14,2016,3,14,AMZN,567.0,576.89,563.05,0,3454152,-13,66,-0.49,1,0,0
3875,2016-03-15,2016,3,15,A,38.59,38.71,38.08,1,1059439,-22,500,-0.98,1,0,0
3876,2016-03-15,2016,3,15,AAPL,103.96,105.18,103.85,0,40067734,-22,500,-0.98,1,0,0
3877,2016-03-15,2016,3,15,ABT,40.16,40.34,39.55,1,5309282,-22,500,-0.98,1,0,0
3878,2016-03-15,2016,3,15,ACN,106.06,107.29,105.4,1,2390970,-22,500,-0.98,1,0,0
3879,2016-03-15,2016,3,15,AMZN,571.0,581.52,567.0,0,3876821,-22,500,-0.98,1,0,0
3880,2016-03-16,2016,3,16,A,38.09,39.105,38.02,1,1956125,-29,548,-0.82,1,0,0
3881,2016-03-16,2016,3,16,AAPL,104.61,106.31,104.59,0,38303493,-29,548,-0.82,1,0,0
3882,2016-03-16,2016,3,16,ABT,40.14,40.315,39.78,1,5392953,-29,548,-0.82,1,0,0
3883,2016-03-16,2016,3,16,ACN,107.24,107.9199,106.26,1,2332823,-29,548,-0.82,1,0,0
3884,2016-03-16,2016,3,16,AMZN,576.64,581.32,571.14,0,3537669,-29,548,-0.82,1,0,0
3885,2016-03-17,2016,3,17,A,39.06,39.44,38.59,1,1895669,-19,26,-0.71,1,0,0
3886,2016-03-17,2016,3,17,AAPL,105.52,106.47,104.96,0,34420705,-19,26,-0.71,1,0,0
3887,2016-03-17,2016,3,17,ABT,40.2,40.405,39.535,1,6090561,-19,26,-0.71,1,0,0
3888,2016-03-17,2016,3,17,ACN,107.59,108.67,107.19,1,2876720,-19,26,-0.71,1,0,0
3889,2016-03-17,2016,3,17,AMZN,569.51,571.4,555.01,0,5928105,-19,26,-0.71,1,0,0
3890,2016-03-18,2016,3,18,A,39.33,40.48,39.27,1,2504361,-39,72,0.0,0,1,0
3891,2016-03-18,2016,3,18,AAPL,106.34,106.5,105.19,0,44205171,-39,72,0.0,0,1,0
3892,2016-03-18,2016,3,18,ABT,40.36,40.94,40.14,1,10143912,-39,72,0.0,0,1,0
3893,2016-03-18,2016,3,18,ACN,108.73,108.73,107.19,1,8616844,-39,72,0.0,0,1,0
3894,2016-03-18,2016,3,18,AMZN,560.94,562.33,546.09,0,7296885,-39,72,0.0,0,1,0
3895,2016-03-21,2016,3,21,A,40.07,40.14,39.64,1,2172615,-5,151,-0.84,1,0,0
3896,2016-03-21,2016,3,21,AAPL,105.93,107.65,105.1401,0,35502678,-5,151,-0.84,1,0,0
3897,2016-03-21,2016,3,21,ABT,40.58,40.77,40.44,1,4054783,-5,151,-0.84,1,0,0
3898,2016-03-21,2016,3,21,ACN,107.33,108.85,107.14,1,3472200,-5,151,-0.84,1,0,0
3899,2016-03-21,2016,3,21,AMZN,548.91,555.24,538.58,0,5155732,-5,151,-0.84,1,0,0
3900,2016-03-22,2016,3,22,A,39.56,40.04,39.445,1,1552312,-12,2,0.0,0,1,0
3901,2016-03-22,2016,3,22,AAPL,105.25,107.29,105.21,0,32444375,-12,2,0.0,0,1,0
3902,2016-03-22,2016,3,22,ABT,40.5,41.16,40.34,1,6652301,-12,2,0.0,0,1,0
3903,2016-03-22,2016,3,22,ACN,107.72,108.4299,107.29,1,2136170,-12,2,0.0,0,1,0
3904,2016-03-22,2016,3,22,AMZN,545.11,562.76,545.05,0,4000564,-12,2,0.0,0,1,0
3905,2016-03-23,2016,3,23,A,39.9,39.99,39.37,1,1554822,-17,398,0.4,0,0,1
3906,2016-03-23,2016,3,23,AAPL,106.48,107.07,105.9,0,25703495,-17,398,0.4,0,0,1
3907,2016-03-23,2016,3,23,ABT,40.84,41.34,40.69,1,4087593,-17,398,0.4,0,0,1
3908,2016-03-23,2016,3,23,ACN,107.38,108.36,107.21,1,3193264,-17,398,0.4,0,0,1
3909,2016-03-23,2016,3,23,AMZN,561.0,572.48,558.1,0,3983720,-17,398,0.4,0,0,1
3910,2016-03-24,2016,3,24,A,39.16,39.45,38.89,1,993627,-13,62,-0.3,1,0,0
3911,2016-03-24,2016,3,24,AAPL,105.47,106.25,104.89,0,26132955,-13,62,-0.3,1,0,0
3912,2016-03-24,2016,3,24,ABT,40.64,40.9,40.36,1,4261406,-13,62,-0.3,1,0,0
3913,2016-03-24,2016,3,24,ACN,108.79,114.435,108.68,1,6472689,-13,62,-0.3,1,0,0
3914,2016-03-24,2016,3,24,AMZN,567.11,583.55,567.08,0,5185539,-13,62,-0.3,1,0,0
3915,2016-03-28,2016,3,28,A,39.54,39.75,39.14,1,1272724,-5,55,-0.36,1,0,0
3916,2016-03-28,2016,3,28,AAPL,106.0,106.19,105.06,0,19411372,-5,55,-0.36,1,0,0
3917,2016-03-28,2016,3,28,ABT,40.77,41.0,40.61,1,3328016,-5,55,-0.36,1,0,0
3918,2016-03-28,2016,3,28,ACN,114.43,115.46,113.68,1,4214744,-5,55,-0.36,1,0,0
3919,2016-03-28,2016,3,28,AMZN,584.4,584.75,575.56,0,3121522,-5,55,-0.36,1,0,0
3920,2016-03-29,2016,3,29,A,39.35,40.22,39.11,1,1091198,-34,121,-0.96,1,0,0
3921,2016-03-29,2016,3,29,AAPL,104.89,107.79,104.88,0,31190083,-34,121,-0.96,1,0,0
3922,2016-03-29,2016,3,29,ABT,40.75,41.53,40.71,1,4127036,-34,121,-0.96,1,0,0
3923,2016-03-29,2016,3,29,ACN,113.5,115.47,113.45,1,4033829,-34,121,-0.96,1,0,0
3924,2016-03-29,2016,3,29,AMZN,580.15,595.85,576.5,0,4392567,-34,121,-0.96,1,0,0
3925,2016-03-30,2016,3,30,A,40.36,40.58,39.89,1,783495,-19,176,0.82,0,0,1
3926,2016-03-30,2016,3,30,AAPL,108.65,110.42,108.6,0,45601149,-19,176,0.82,0,0,1
3927,2016-03-30,2016,3,30,ABT,41.6,41.94,41.49,1,3433188,-19,176,0.82,0,0,1
3928,2016-03-30,2016,3,30,ACN,115.4,116.51,115.03,1,3182300,-19,176,0.82,0,0,1
3929,2016-03-30,2016,3,30,AMZN,596.71,603.24,595.0,0,3890461,-19,176,0.82,0,0,1
3930,2016-03-31,2016,3,31,A,40.01,40.1,39.66,1,3143468,-25,313,0.7,0,0,1
3931,2016-03-31,2016,3,31,AAPL,109.72,109.9,108.88,0,25888449,-25,313,0.7,0,0,1
3932,2016-03-31,2016,3,31,ABT,41.65,42.0,41.51,1,5168358,-25,313,0.7,0,0,1
3933,2016-03-31,2016,3,31,ACN,115.1,116.0,115.0,1,2740603,-25,313,0.7,0,0,1
3934,2016-03-31,2016,3,31,AMZN,599.28,600.75,592.21,0,2681811,-25,313,0.7,0,0,1
3935,2016-04-01,2016,4,1,A,39.56,40.38,39.5,1,2857844,-30,34,0.36,0,0,1
3936,2016-04-01,2016,4,1,AAPL,108.78,110.0,108.2,0,25873950,-30,34,0.36,0,0,1
3937,2016-04-01,2016,4,1,ABT,41.53,42.26,41.36,1,3972910,-30,34,0.36,0,0,1
3938,2016-04-01,2016,4,1,ACN,114.76,116.52,114.7,1,2019197,-30,34,0.36,0,0,1
3939,2016-04-01,2016,4,1,AMZN,590.49,599.03,588.3,0,2917386,-30,34,0.36,0,0,1
3940,2016-04-04,2016,4,4,A,40.32,40.52,39.8,1,2958061,-18,16,0.48,0,0,1
3941,2016-04-04,2016,4,4,AAPL,110.42,112.19,110.27,0,37356204,-18,16,0.48,0,0,1
3942,2016-04-04,2016,4,4,ABT,42.34,42.67,42.16,1,4407750,-18,16,0.48,0,0,1
3943,2016-04-04,2016,4,4,ACN,116.08,116.2,114.92,1,2231897,-18,16,0.48,0,0,1
3944,2016-04-04,2016,4,4,AMZN,599.0,599.5,590.55,0,2470825,-18,16,0.48,0,0,1
3945,2016-04-05,2016,4,5,A,39.73,39.89,39.19,1,1900659,-28,376,-0.93,1,0,0
3946,2016-04-05,2016,4,5,AAPL,109.51,110.73,109.42,0,26578652,-28,376,-0.93,1,0,0
3947,2016-04-05,2016,4,5,ABT,42.01,42.26,41.89,1,6582670,-28,376,-0.93,1,0,0
3948,2016-04-05,2016,4,5,ACN,114.49,115.145,113.9,1,2069676,-28,376,-0.93,1,0,0
3949,2016-04-05,2016,4,5,AMZN,590.77,593.47,585.25,0,2308884,-28,376,-0.93,1,0,0
3950,2016-04-06,2016,4,6,A,39.29,40.25,39.17,1,1566612,-36,14,0.0,0,1,0
3951,2016-04-06,2016,4,6,AAPL,110.23,110.98,109.2,0,26404077,-36,14,0.0,0,1,0
3952,2016-04-06,2016,4,6,ABT,41.98,43.16,41.98,1,6261000,-36,14,0.0,0,1,0
3953,2016-04-06,2016,4,6,ACN,113.99,114.95,113.74,1,2918856,-36,14,0.0,0,1,0
3954,2016-04-06,2016,4,6,AMZN,587.52,602.39,587.5,0,2849909,-36,14,0.0,0,1,0
3955,2016-04-07,2016,4,7,A,39.89,40.1,39.25,1,1373839,-16,89,-0.94,1,0,0
3956,2016-04-07,2016,4,7,AAPL,109.95,110.42,108.12100000000001,0,31801870,-16,89,-0.94,1,0,0
3957,2016-04-07,2016,4,7,ABT,42.67,42.91,42.24,1,4901278,-16,89,-0.94,1,0,0
3958,2016-04-07,2016,4,7,ACN,113.73,114.02,111.79,1,3075910,-16,89,-0.94,1,0,0
3959,2016-04-07,2016,4,7,AMZN,598.76,599.6,589.08,0,3189037,-16,89,-0.94,1,0,0
3960,2016-04-08,2016,4,8,A,39.69,39.97,39.4,1,1106293,-70,412,-0.85,1,0,0
3961,2016-04-08,2016,4,8,AAPL,108.91,109.77,108.17,0,23581740,-70,412,-0.85,1,0,0
3962,2016-04-08,2016,4,8,ABT,42.78,42.9299,42.121,1,4920295,-70,412,-0.85,1,0,0
3963,2016-04-08,2016,4,8,ACN,112.92,113.23,111.85,1,1627345,-70,412,-0.85,1,0,0
3964,2016-04-08,2016,4,8,AMZN,594.32,597.86,589.0,0,2591936,-70,412,-0.85,1,0,0
3965,2016-04-11,2016,4,11,A,39.86,40.0,39.35,1,1049336,-11,17,0.59,0,0,1
3966,2016-04-11,2016,4,11,AAPL,108.97,110.61,108.83,0,29407518,-11,17,0.59,0,0,1
3967,2016-04-11,2016,4,11,ABT,42.47,42.88,42.46,1,3948803,-11,17,0.59,0,0,1
3968,2016-04-11,2016,4,11,ACN,112.94,114.0,112.8,1,2465365,-11,17,0.59,0,0,1
3969,2016-04-11,2016,4,11,AMZN,596.14,604.0,594.91,0,2704267,-11,17,0.59,0,0,1
3970,2016-04-12,2016,4,12,A,39.47,39.825,39.34,1,992495,-9,286,-0.83,1,0,0
3971,2016-04-12,2016,4,12,AAPL,109.34,110.5,108.66,0,27232325,-9,286,-0.83,1,0,0
3972,2016-04-12,2016,4,12,ABT,42.36,43.07,42.36,1,5100180,-9,286,-0.83,1,0,0
3973,2016-04-12,2016,4,12,ACN,113.33,114.5,112.916,1,2715537,-9,286,-0.83,1,0,0
3974,2016-04-12,2016,4,12,AMZN,598.4,604.06,592.31,0,2641062,-9,286,-0.83,1,0,0
3975,2016-04-13,2016,4,13,A,39.52,41.0,39.5,1,2495340,-48,311,-0.3,1,0,0
3976,2016-04-13,2016,4,13,AAPL,110.8,112.34,110.8,0,33257316,-48,311,-0.3,1,0,0
3977,2016-04-13,2016,4,13,ABT,42.87,43.42,42.68,1,4140692,-48,311,-0.3,1,0,0
3978,2016-04-13,2016,4,13,ACN,113.87,115.02,113.47,1,4390457,-48,311,-0.3,1,0,0
3979,2016-04-13,2016,4,13,AMZN,607.68,616.81,605.29,0,4228349,-48,311,-0.3,1,0,0
3980,2016-04-14,2016,4,14,A,40.86,41.08,40.53,1,1347753,-10,70,0.44,0,0,1
3981,2016-04-14,2016,4,14,AAPL,111.62,112.39,111.33,0,25473923,-10,70,0.44,0,0,1
3982,2016-04-14,2016,4,14,ABT,43.38,43.66,43.28,1,3118706,-10,70,0.44,0,0,1
3983,2016-04-14,2016,4,14,ACN,115.0,115.27,114.14,1,2062235,-10,70,0.44,0,0,1
3984,2016-04-14,2016,4,14,AMZN,615.07,624.38,615.07,0,3512136,-10,70,0.44,0,0,1
3985,2016-04-15,2016,4,15,A,40.77,40.95,40.625,1,1442264,-12,179,0.97,0,0,1
3986,2016-04-15,2016,4,15,AAPL,112.11,112.3,109.73,0,46938969,-12,179,0.97,0,0,1
3987,2016-04-15,2016,4,15,ABT,43.53,43.548,43.18,1,3620361,-12,179,0.97,0,0,1
